,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
5756,215000.0,4,2.5,2130,4496,2.0,0.0,0.0,3,7,2130,0.0,2004,0.0,98001,47.3041,-122.28,3220,5400
5757,648000.0,4,2.5,2740,9959,2.0,0.0,0.0,3,9,2740,0.0,1989,0.0,98029,47.5672,-122.01100000000001,2630,9905
5758,705000.0,4,3.0,3150,9318,2.0,0.0,0.0,3,9,3150,0.0,2001,0.0,98075,47.5959,-122.01799999999999,3150,9318
5759,465000.0,3,2.25,1450,1540,2.0,,0.0,3,8,1180,270.0,2005,0.0,98107,47.6685,-122.365,1450,1540
5760,650000.0,5,2.0,2400,3500,1.5,0.0,0.0,3,8,1900,500.0,1911,0.0,98103,47.6762,-122.35600000000001,1520,4000
5761,335000.0,4,2.25,2280,7500,1.0,0.0,0.0,4,7,1140,1140.0,1963,0.0,98198,47.4182,-122.33200000000001,1660,8000
5762,640000.0,4,2.0,2310,31850,1.5,,0.0,4,8,2310,0.0,1984,0.0,98072,47.7713,-122.12200000000001,2710,36042
5763,638250.0,4,2.5,2460,8029,2.0,0.0,0.0,3,9,2460,0.0,1989,0.0,98074,47.6262,-122.03,2420,7987
5764,1460000.0,4,3.5,4200,14353,2.0,0.0,2.0,3,12,3640,560.0,1996,0.0,98040,47.5331,-122.21700000000001,3750,16316
5765,375000.0,4,2.0,1620,4600,2.0,,0.0,3,7,1620,0.0,1909,0.0,98108,47.5533,-122.307,1620,4500
5766,842000.0,4,1.75,2170,9525,1.0,,0.0,3,8,2170,0.0,1960,0.0,98040,47.5685,-122.21700000000001,1910,9525
5767,499950.0,3,2.25,2880,7200,1.0,0.0,0.0,3,8,1710,1170.0,1970,0.0,98133,47.7707,-122.35,1880,10200
5768,810000.0,4,2.5,3280,25211,2.0,,3.0,3,11,3280,0.0,1985,0.0,98074,47.6398,-122.05,3280,25211
5769,310000.0,5,2.0,2900,11970,2.0,0.0,0.0,4,7,2900,0.0,1969,0.0,98072,47.74100000000001,-122.095,1260,12398
5770,730000.0,3,2.5,2160,8809,1.0,0.0,0.0,3,9,1540,620.0,2014,0.0,98103,47.6994,-122.34899999999999,930,5420
5771,637800.0,4,1.75,2250,4750,1.5,0.0,0.0,4,7,1420,830.0,1924,0.0,98115,47.6738,-122.292,1930,4750
5772,225000.0,3,1.0,1340,4800,1.5,,0.0,4,5,1340,0.0,1903,0.0,98055,47.477,-122.209,1240,4800
5773,417500.0,4,1.0,1390,10800,1.5,0.0,0.0,4,7,1390,0.0,1941,0.0,98177,47.7248,-122.359,1390,9360
5774,265000.0,4,2.0,1600,10160,1.0,,0.0,4,7,1600,0.0,1972,0.0,98022,47.2015,-122.00299999999999,1540,9352
5775,550000.0,4,2.5,2050,8683,2.0,0.0,0.0,3,8,2050,0.0,1987,0.0,98074,47.62,-122.04299999999999,2010,8744
5776,625700.0,3,2.0,2570,159865,1.0,0.0,0.0,5,7,2570,0.0,1968,0.0,98024,47.5547,-121.89200000000001,2010,38322
5777,595000.0,3,2.5,2660,10637,2.0,0.0,0.0,3,9,2660,0.0,1991,0.0,98011,47.7383,-122.22,2590,8637
5778,270000.0,3,1.5,1540,13475,1.0,,0.0,4,7,1540,0.0,1972,0.0,98059,47.4766,-122.15299999999999,1550,13475
5779,739375.0,5,3.0,2640,3200,2.0,0.0,0.0,4,7,2140,500.0,1906,0.0,98112,47.6188,-122.30799999999999,1540,2242
5780,357562.0,2,1.75,1210,1032,2.0,0.0,0.0,3,8,1210,0.0,2014,0.0,98029,47.5522,-121.999,1210,1090
5781,1010000.0,4,2.5,3760,29224,2.0,0.0,0.0,3,11,3760,0.0,1987,0.0,98052,47.7203,-122.12799999999999,3930,19916
5782,455000.0,2,1.75,1350,4286,1.0,0.0,0.0,3,8,1350,0.0,2004,0.0,98053,47.7171,-122.03299999999999,1440,4839
5783,310000.0,5,2.25,2600,9600,1.0,0.0,2.0,4,8,1810,790.0,1969,0.0,98023,47.3257,-122.365,2070,9660
5784,415000.0,3,2.75,3900,111514,2.0,0.0,0.0,3,6,3460,440.0,1967,0.0,98024,47.5621,-121.92399999999999,2460,217800
5785,452000.0,2,1.0,1340,8100,1.0,0.0,2.0,3,8,1340,0.0,1950,0.0,98177,47.7212,-122.36399999999999,1680,7752
5786,810000.0,3,2.0,1760,16928,1.0,0.0,0.0,3,7,1760,0.0,1953,0.0,98004,47.6363,-122.20200000000001,3430,10059
5787,730001.0,3,2.0,1840,4750,1.0,0.0,0.0,5,7,1010,830.0,1951,0.0,98117,47.6862,-122.395,1760,5510
5788,825000.0,3,2.25,2980,86636,1.0,,0.0,3,9,2230,750.0,1989,0.0,98053,47.6627,-122.00299999999999,2980,107157
5789,665000.0,3,2.5,1730,3000,2.0,0.0,0.0,3,8,1730,0.0,1996,0.0,98103,47.6532,-122.34,1730,1774
5790,327500.0,4,1.75,1650,7800,1.0,,0.0,3,8,1650,0.0,1968,0.0,98058,47.4507,-122.139,1750,10400
5791,699950.0,3,2.5,3370,36218,2.0,0.0,0.0,4,9,3370,0.0,1988,0.0,98075,47.5855,-121.98700000000001,2980,31793
5792,424000.0,3,2.5,2200,34680,2.0,0.0,0.0,3,9,2200,0.0,1985,0.0,98092,47.3139,-122.116,2560,35840
5793,657000.0,4,2.5,2180,3375,1.5,0.0,0.0,4,7,1420,760.0,1926,0.0,98117,47.6846,-122.361,1560,3375
5794,445000.0,3,1.75,1490,10844,1.0,,0.0,3,7,1210,280.0,1974,0.0,98008,47.6208,-122.10600000000001,2090,9944
5795,450000.0,3,2.5,1530,762,2.0,0.0,0.0,3,8,1050,480.0,2007,0.0,98119,47.641999999999996,-122.374,1610,1482
5796,350000.0,3,1.0,1180,7455,1.0,0.0,0.0,4,7,1180,0.0,1964,0.0,98034,47.7276,-122.241,1450,8154
5797,460000.0,4,2.5,2080,17532,2.0,0.0,0.0,3,9,2080,0.0,1996,0.0,98059,47.4835,-122.13600000000001,2550,12560
5798,385000.0,4,2.5,3200,22651,1.0,0.0,0.0,5,8,1610,0.0,1970,0.0,98031,47.3931,-122.18299999999999,2030,5500
5799,272000.0,4,2.25,1880,6160,2.0,0.0,0.0,3,7,1880,0.0,1993,0.0,98023,47.3214,-122.34700000000001,1580,6405
5800,535000.0,3,2.5,2510,5544,2.0,0.0,0.0,3,7,2510,0.0,2001,0.0,98053,47.6903,-122.042,2660,5614
5801,216500.0,2,1.0,1060,5200,1.0,0.0,0.0,3,6,1060,0.0,1969,0.0,98042,47.3688,-122.08,910,5200
5802,325000.0,3,2.5,2130,12245,2.0,0.0,0.0,3,8,2130,0.0,1989,0.0,98042,47.3406,-122.057,1910,12216
5803,420200.0,3,1.75,1320,7280,1.0,0.0,0.0,3,7,1320,0.0,1968,0.0,98034,47.7229,-122.18,1370,7800
5804,258000.0,3,1.75,1040,5650,1.0,0.0,0.0,5,6,1040,0.0,1951,0.0,98178,47.5111,-122.256,1290,5650
5805,450000.0,3,2.0,1150,4500,1.5,,0.0,3,7,1150,0.0,1917,2.0,98103,47.6985,-122.348,1230,5400
5806,720168.0,4,2.25,2120,3794,2.0,0.0,0.0,4,7,1420,700.0,1926,0.0,98117,47.6893,-122.359,1420,3840
5807,652000.0,3,2.0,2130,5000,1.5,0.0,0.0,5,7,1330,800.0,1925,0.0,98107,47.6746,-122.36200000000001,2010,5000
5808,569500.0,4,2.5,2340,8248,2.0,0.0,0.0,3,8,2340,0.0,1989,0.0,98074,47.6314,-122.03,2140,9963
5809,411000.0,4,1.75,2250,292288,1.0,0.0,0.0,4,7,2250,0.0,1963,0.0,98042,47.3787,-122.09100000000001,1550,23798
5810,524950.0,3,1.75,1890,3825,1.0,0.0,0.0,3,7,1290,600.0,1974,0.0,98117,47.6831,-122.381,1320,3825
5811,153000.0,2,1.0,1140,10152,1.0,0.0,0.0,3,6,760,380.0,1942,0.0,98155,47.7369,-122.321,1340,10141
5812,775000.0,3,2.5,2780,5467,2.0,0.0,2.0,3,9,2780,0.0,2000,0.0,98126,47.5791,-122.37799999999999,2630,5000
5813,338500.0,4,2.5,2390,6111,2.0,0.0,0.0,3,8,2390,0.0,1997,0.0,98030,47.3677,-122.17299999999999,2520,6500
5814,570000.0,3,1.75,2390,9000,1.0,0.0,0.0,3,8,1500,890.0,1975,0.0,98052,47.6809,-122.113,2040,9000
5815,653000.0,3,2.0,2680,8429,1.0,,0.0,4,9,1880,800.0,1950,2.0,98038,47.372,-122.036,1570,8640
5816,435000.0,2,2.5,1560,1222,2.0,0.0,0.0,3,8,1080,480.0,2008,0.0,98122,47.604,-122.307,1560,2081
5817,207000.0,2,1.0,1130,8160,1.0,,0.0,4,6,1130,0.0,1952,0.0,98168,47.4997,-122.31700000000001,1060,6120
5818,540000.0,2,1.0,1120,7500,1.0,0.0,2.0,4,7,1120,0.0,1971,0.0,98008,47.619,-122.096,3040,16940
5819,386000.0,4,2.25,2050,9583,2.0,0.0,2.0,3,8,1770,280.0,1965,0.0,98198,47.3978,-122.31299999999999,2230,9730
5820,265000.0,5,2.25,2600,8075,1.5,0.0,0.0,4,8,2600,0.0,1969,0.0,98092,47.2961,-122.18799999999999,2200,8800
5821,250000.0,3,2.25,1050,572,2.0,0.0,0.0,3,7,740,310.0,2006,0.0,98106,47.5549,-122.363,1260,1062
5822,1700000.0,3,2.0,2600,6600,2.0,0.0,4.0,3,10,1930,670.0,1970,5.0,98122,47.6055,-122.285,2670,6270
5823,455000.0,4,2.5,2811,7251,2.0,0.0,0.0,3,9,2811,0.0,2009,0.0,98038,47.3686,-122.05799999999999,3040,7250
5824,1800000.0,4,3.25,4060,13000,2.0,0.0,3.0,3,11,4060,0.0,2000,0.0,98040,47.581,-122.24600000000001,3220,13800
5825,759000.0,3,2.0,2260,7200,1.0,0.0,3.0,3,7,1130,1130.0,1941,0.0,98144,47.5886,-122.288,2260,6000
5826,970000.0,4,2.75,4430,74358,2.0,0.0,0.0,3,10,4430,0.0,1990,0.0,98053,47.6392,-121.988,3820,80875
5827,690000.0,3,2.25,2430,8327,1.0,0.0,0.0,4,9,1430,1000.0,1978,0.0,98006,47.5534,-122.16,2550,10427
5828,789900.0,3,2.5,3420,25150,1.0,0.0,0.0,4,10,1750,1670.0,1987,0.0,98006,47.5706,-122.152,2900,19604
5829,447500.0,2,1.0,1180,5100,1.5,0.0,0.0,3,7,1180,0.0,1926,0.0,98103,47.6947,-122.346,980,5100
5830,440000.0,4,2.25,2010,7575,1.0,0.0,0.0,3,7,1220,790.0,1974,0.0,98034,47.7328,-122.2,1820,7831
5831,278000.0,3,2.0,1230,7789,1.0,0.0,0.0,3,7,1230,0.0,1994,0.0,98042,47.3718,-122.073,1470,8670
5832,980000.0,5,2.5,2750,6000,1.5,0.0,0.0,3,8,1750,1000.0,1904,2.0,98103,47.6729,-122.334,1520,4158
5833,245000.0,3,2.75,1300,14197,1.0,0.0,0.0,3,7,860,440.0,1996,0.0,98030,47.3652,-122.18299999999999,1550,7596
5834,287000.0,3,1.5,1150,11475,1.0,0.0,0.0,3,7,1150,0.0,1971,0.0,98045,47.4629,-121.744,1640,11475
5835,435000.0,3,1.75,2220,132858,1.0,0.0,0.0,3,7,1110,1110.0,1988,0.0,98027,47.4853,-122.03399999999999,2130,77536
5836,585000.0,3,2.5,2050,11690,2.0,0.0,0.0,4,9,2050,0.0,1989,0.0,98059,47.5279,-122.161,2410,10172
5837,616000.0,4,1.75,1700,5846,1.0,0.0,0.0,3,8,1700,0.0,1957,0.0,98199,47.6539,-122.40799999999999,1480,5177
5838,203000.0,3,1.75,1610,9000,1.0,,0.0,4,7,1100,510.0,1978,0.0,98092,47.3187,-122.179,1610,8000
5839,860000.0,4,2.75,2720,3840,2.0,0.0,0.0,3,8,1790,930.0,1920,4.0,98107,47.6624,-122.361,1360,3880
5840,833000.0,4,2.5,2190,12690,1.0,0.0,2.0,3,8,1170,1020.0,1973,0.0,98033,47.6627,-122.189,2630,10843
5841,565000.0,4,2.75,2730,6856,2.0,0.0,0.0,3,8,2730,0.0,2003,0.0,98072,47.7739,-122.164,2520,5569
5842,572500.0,3,2.5,2490,7589,2.0,0.0,0.0,3,9,2490,0.0,1991,0.0,98056,47.5355,-122.179,2500,10386
5843,254000.0,4,2.0,1510,4235,1.0,0.0,0.0,3,7,1510,0.0,1955,0.0,98108,47.54600000000001,-122.29299999999999,1510,4268
5844,1530000.0,4,4.25,4720,21000,3.0,0.0,4.0,5,11,4720,0.0,1971,0.0,98177,47.7591,-122.376,3010,20000
5845,900000.0,4,3.0,3810,217800,2.0,0.0,0.0,3,9,3810,0.0,2003,0.0,98077,47.7696,-122.021,2580,217364
5846,899000.0,3,2.5,1950,3730,2.0,0.0,0.0,3,9,1950,0.0,1996,0.0,98033,47.6731,-122.199,2080,4000
5847,560000.0,3,2.0,1300,6000,1.0,0.0,0.0,5,7,1300,0.0,1943,0.0,98136,47.5482,-122.39200000000001,1230,6000
5848,512500.0,3,1.75,1610,7200,1.0,,0.0,3,7,1180,430.0,1976,0.0,98007,47.5966,-122.14399999999999,1520,7973
5849,775000.0,4,2.5,2040,5000,1.5,0.0,0.0,5,7,1180,860.0,1924,0.0,98117,47.6786,-122.36,1540,5000
5850,200000.0,2,1.0,700,4700,1.0,0.0,0.0,5,5,700,0.0,1953,0.0,98056,47.4953,-122.169,960,5200
5851,172000.0,3,1.0,970,4700,1.0,0.0,0.0,4,6,720,250.0,1943,0.0,98106,47.5285,-122.354,1560,4600
5852,219900.0,3,1.0,910,6000,1.0,0.0,0.0,2,6,910,0.0,1956,0.0,98146,47.5065,-122.338,1090,6957
5853,641200.0,3,1.0,1060,9123,1.0,0.0,0.0,3,7,1060,0.0,1952,0.0,98004,47.6218,-122.193,1620,9121
5854,473000.0,5,3.25,2180,7200,2.0,0.0,0.0,4,7,2180,0.0,1982,0.0,98034,47.7078,-122.234,1840,7644
5855,540000.0,3,1.75,2050,9580,1.0,0.0,0.0,3,8,1400,650.0,1984,0.0,98074,47.6212,-122.038,1740,11952
5856,295000.0,2,1.0,750,4500,1.0,0.0,0.0,3,6,750,0.0,1945,0.0,98122,47.607,-122.29700000000001,1540,4000
5857,370000.0,3,1.0,800,2296,1.0,0.0,0.0,4,6,800,0.0,1908,0.0,98103,47.6546,-122.35600000000001,1480,1472
5858,1730000.0,4,2.25,3470,8000,1.5,0.0,1.0,3,9,2360,1110.0,1906,0.0,98122,47.6149,-122.287,3010,8000
5859,275000.0,3,1.5,1390,48257,1.0,0.0,0.0,3,6,1390,0.0,1922,0.0,98024,47.5603,-121.89399999999999,1440,45302
5860,89000.0,3,1.0,900,4750,1.0,0.0,0.0,4,6,900,0.0,1969,0.0,98023,47.3026,-122.363,900,3404
5861,175000.0,2,1.75,1050,9800,1.5,,0.0,4,6,1050,0.0,1975,0.0,98019,47.7595,-121.473,1230,12726
5862,490000.0,3,2.5,2410,11900,1.0,0.0,2.0,4,9,1600,810.0,1989,0.0,98023,47.3384,-122.34,3090,11902
5863,342400.0,3,2.25,1180,9630,2.0,,0.0,3,7,1180,0.0,1986,0.0,98028,47.7352,-122.23200000000001,2660,5979
5864,345000.0,3,1.0,1140,4200,2.0,0.0,0.0,4,7,1140,0.0,1904,0.0,98144,47.6012,-122.296,1510,4000
5865,399000.0,2,1.0,700,3400,1.0,0.0,0.0,3,6,700,0.0,1946,0.0,98112,47.6212,-122.296,1570,4512
5866,550000.0,4,2.5,2060,9719,1.0,0.0,0.0,4,8,1320,740.0,1960,0.0,98006,47.5549,-122.176,2050,9643
5867,652450.0,3,2.25,2230,11835,1.0,0.0,0.0,5,8,1630,600.0,1974,0.0,98006,47.563,-122.178,2190,10384
5868,438000.0,2,2.25,1950,29347,1.0,0.0,0.0,3,8,1350,600.0,1953,0.0,98133,47.739,-122.351,2125,7751
5869,605000.0,3,1.75,2100,5058,1.0,,2.0,3,7,1340,760.0,1941,0.0,98126,47.5743,-122.37799999999999,1640,5000
5870,395000.0,4,2.5,2130,11733,1.0,0.0,0.0,5,7,1330,800.0,1969,0.0,98059,47.512,-122.16,1800,9131
5871,449950.0,3,2.0,1880,3048,2.0,0.0,0.0,4,7,1880,0.0,1902,0.0,98122,47.6031,-122.303,1680,3600
5872,651100.0,4,2.5,2310,5526,2.0,0.0,0.0,3,9,2310,0.0,2003,0.0,98074,47.6299,-122.02,2500,5769
5873,241000.0,3,1.0,880,6050,1.0,0.0,0.0,3,6,880,0.0,1945,0.0,98178,47.4995,-122.24799999999999,1130,6050
5874,3420000.0,5,5.0,5450,20412,2.0,0.0,0.0,3,11,5450,0.0,2014,0.0,98039,47.6209,-122.23700000000001,3160,17825
5875,268500.0,2,1.5,1290,1749,1.0,0.0,0.0,3,8,660,630.0,1969,0.0,98008,47.6118,-122.116,1860,1749
5876,200000.0,2,1.0,1010,7200,1.0,0.0,0.0,3,6,1010,0.0,1956,0.0,98166,47.4815,-122.339,1290,9000
5877,400375.0,4,1.75,1690,7680,1.0,0.0,0.0,5,6,890,800.0,1946,0.0,98126,47.5296,-122.375,1060,7680
5878,429000.0,2,1.75,1350,6315,1.0,0.0,0.0,3,8,1350,0.0,2005,0.0,98053,47.7141,-122.03200000000001,1665,5390
5879,230000.0,3,1.0,680,2400,1.0,0.0,0.0,4,6,680,0.0,1903,0.0,98144,47.5982,-122.29899999999999,1470,3600
5880,1200000.0,4,2.25,2860,10702,2.0,0.0,0.0,3,10,2860,0.0,1982,0.0,98004,47.6451,-122.189,2890,10572
5881,314200.0,1,1.0,610,6000,1.0,0.0,0.0,4,5,610,0.0,1918,0.0,98117,47.6911,-122.367,970,5000
5882,513000.0,4,2.5,2660,8887,1.0,0.0,0.0,4,8,1880,780.0,1967,0.0,98166,47.43899999999999,-122.34200000000001,1910,9620
5883,535000.0,2,1.0,1390,5346,1.0,0.0,0.0,5,7,960,430.0,1908,0.0,98118,47.5567,-122.279,1450,5040
5885,345950.0,3,2.5,2110,4118,2.0,,0.0,3,8,2110,0.0,1989,0.0,98042,47.3878,-122.15299999999999,2110,4044
5886,483500.0,3,2.0,1200,2016,1.0,0.0,1.0,4,7,600,600.0,1931,0.0,98116,47.5811,-122.404,1730,4520
5887,695000.0,4,2.25,2360,2500,2.0,0.0,3.0,3,8,1520,840.0,2001,0.0,98117,47.6771,-122.35799999999999,1810,3900
5888,295000.0,4,2.5,2350,8906,2.0,0.0,0.0,3,7,2350,0.0,1993,0.0,98031,47.4205,-122.215,2000,8165
5889,434975.0,3,2.25,1590,9960,1.0,0.0,0.0,3,7,1060,530.0,1976,0.0,98155,47.7742,-122.287,1860,9760
5890,513000.0,3,2.5,1810,4592,2.0,,0.0,3,8,1810,0.0,1992,0.0,98029,47.5764,-121.99600000000001,1810,4758
5891,360000.0,3,1.75,1900,11407,1.0,0.0,0.0,3,8,1900,0.0,1963,0.0,98155,47.7455,-122.294,1710,11407
5892,234900.0,3,1.0,1250,8000,1.0,0.0,0.0,3,7,1250,0.0,1956,0.0,98146,47.5065,-122.337,1040,6973
5893,963000.0,4,3.5,3280,6603,2.0,0.0,0.0,3,10,3280,0.0,2007,0.0,98027,47.5642,-122.126,3280,7333
5894,595000.0,2,1.5,870,4800,1.0,0.0,0.0,3,7,870,0.0,1924,0.0,98119,47.6509,-122.37,2090,4800
5895,942500.0,4,3.25,3570,14408,2.0,0.0,2.0,3,10,3570,0.0,2006,0.0,98065,47.536,-121.85700000000001,4100,14577
5896,1030000.0,4,3.25,3780,11200,2.0,0.0,0.0,3,11,3780,0.0,2002,0.0,98059,47.521,-122.15,3720,11813
5897,350000.0,3,1.0,1190,3600,1.5,0.0,0.0,3,6,1190,0.0,1904,0.0,98144,47.5985,-122.29799999999999,1680,3600
5898,416500.0,4,2.0,2280,39848,2.0,0.0,0.0,4,8,2280,0.0,1991,0.0,98070,47.5003,-122.465,1900,38472
5899,209900.0,3,1.0,1030,60720,1.5,0.0,0.0,3,5,1030,0.0,1912,0.0,98042,47.375,-122.166,1330,10342
5900,802000.0,3,1.75,2870,5000,1.5,0.0,0.0,4,8,1840,1030.0,1907,0.0,98144,47.5788,-122.292,2200,5000
5901,230000.0,4,1.5,1520,8800,1.0,0.0,0.0,4,7,1520,0.0,1960,0.0,98002,47.3136,-122.208,1370,8800
5902,489000.0,3,3.0,3700,10375,2.0,,0.0,3,9,3700,0.0,1982,0.0,98188,47.4286,-122.291,2130,9132
5903,497000.0,3,1.5,2240,28750,1.0,0.0,0.0,3,8,1620,620.0,1956,0.0,98034,47.7137,-122.25399999999999,3200,23873
5904,250000.0,3,2.25,1920,7738,1.0,,0.0,3,8,1520,400.0,1965,0.0,98148,47.4562,-122.33,2170,8452
5905,925000.0,3,3.0,2560,3600,2.0,0.0,0.0,3,10,2110,450.0,1994,0.0,98119,47.633,-122.37,2160,3600
5906,390000.0,4,2.5,1840,15496,2.0,0.0,0.0,3,8,1840,0.0,1991,0.0,98059,47.4683,-122.07,1840,15040
5907,415000.0,3,2.75,2080,9600,1.0,0.0,0.0,3,7,2080,0.0,1988,0.0,98028,47.7698,-122.238,2220,9600
5908,785000.0,3,2.0,1600,9638,1.0,0.0,0.0,5,7,1600,0.0,1952,0.0,98040,47.5753,-122.22399999999999,1800,11400
5909,575000.0,3,2.0,2168,4000,1.5,0.0,0.0,3,8,2168,0.0,1907,0.0,98105,47.6561,-122.325,1770,4000
5910,170000.0,2,1.0,860,8636,1.0,0.0,0.0,3,6,860,0.0,1924,0.0,98146,47.5081,-122.35600000000001,1100,8636
5911,750000.0,4,1.75,2100,3400,1.0,,0.0,5,7,1100,1000.0,1915,0.0,98119,47.6429,-122.37100000000001,1890,3771
5912,230000.0,3,1.0,1140,9639,1.0,0.0,0.0,4,7,1140,0.0,1967,0.0,98001,47.3112,-122.265,1140,9639
5913,855000.0,4,3.0,3090,35074,2.0,0.0,0.0,3,9,3090,0.0,1978,0.0,98005,47.6359,-122.15899999999999,3120,35150
5914,235000.0,3,1.0,1330,45738,2.0,0.0,0.0,2,6,1330,0.0,1967,0.0,98058,47.43600000000001,-122.185,1490,24000
5915,335000.0,2,1.0,1360,69260,1.0,0.0,0.0,4,5,1360,0.0,1937,0.0,98065,47.5229,-121.838,1460,69260
5916,1200000.0,5,3.0,3420,18129,2.0,0.0,0.0,3,9,2540,880.0,1952,4.0,98040,47.5333,-122.21700000000001,3750,16316
5917,677000.0,4,2.0,2180,6000,1.5,0.0,0.0,3,8,2060,120.0,1927,0.0,98144,47.5958,-122.306,1370,4500
5918,575000.0,3,2.0,1800,5000,2.0,0.0,0.0,5,7,1600,200.0,1925,0.0,98136,47.5447,-122.389,1640,5000
5919,450000.0,2,1.0,1120,4590,1.0,0.0,0.0,3,7,1120,0.0,1924,0.0,98118,47.5663,-122.285,1120,5100
5920,817250.0,3,2.5,2980,7202,2.0,0.0,0.0,3,8,2980,0.0,1999,0.0,98033,47.6769,-122.177,2430,7280
5921,440000.0,4,2.25,2600,28600,1.0,,0.0,3,8,1810,790.0,1968,0.0,98072,47.7757,-122.139,2580,26950
5922,526000.0,2,2.0,1550,2400,1.5,0.0,0.0,4,7,1550,0.0,1900,0.0,98103,47.653999999999996,-122.346,1180,1224
5923,762500.0,3,2.25,3330,15258,2.0,0.0,0.0,3,10,3330,0.0,1986,0.0,98077,47.7262,-122.06,3360,14850
5924,325000.0,4,2.5,2200,7719,2.0,0.0,0.0,3,8,2200,0.0,2000,0.0,98030,47.3649,-122.194,2460,7348
5925,840000.0,4,3.5,3840,85728,2.0,0.0,0.0,3,11,3840,0.0,1998,0.0,98014,47.615,-121.954,2430,42643
5926,377500.0,2,1.0,840,4500,1.0,0.0,0.0,3,6,840,0.0,1939,0.0,98136,47.5441,-122.39,1300,5000
5927,212500.0,3,1.5,1270,7128,1.0,0.0,0.0,4,6,1270,0.0,1954,0.0,98198,47.422,-122.321,1270,7986
5928,749400.0,4,2.5,3240,20301,2.0,0.0,0.0,3,10,3240,0.0,1985,0.0,98052,47.718999999999994,-122.11399999999999,3010,23650
5929,663000.0,3,2.5,2480,37843,1.5,,3.0,4,8,2480,0.0,1974,0.0,98070,47.4003,-122.42200000000001,2350,42122
5930,1480000.0,3,2.25,4470,22518,2.0,0.0,2.0,3,9,3240,1230.0,1953,0.0,98006,47.574,-122.18,2930,21837
5931,261000.0,3,1.0,1780,7800,1.0,,0.0,3,7,1060,720.0,1957,0.0,98178,47.4932,-122.26299999999999,1450,7800
5932,515000.0,4,2.5,1850,9248,2.0,0.0,0.0,3,8,1850,0.0,1997,0.0,98028,47.735,-122.244,2080,8711
5933,410000.0,3,2.25,2200,16921,2.0,0.0,0.0,3,8,2200,0.0,1987,0.0,98038,47.3727,-122.051,2060,16921
5934,336000.0,3,2.25,2760,10160,1.0,0.0,0.0,3,8,2760,0.0,1969,0.0,98058,47.4504,-122.15,2760,9600
5935,440000.0,2,1.0,1090,4128,1.0,0.0,0.0,3,7,1090,0.0,1948,0.0,98115,47.69600000000001,-122.314,1090,5413
5936,908950.0,4,2.75,3090,6200,2.0,0.0,0.0,3,9,3090,0.0,2014,0.0,98006,47.5538,-122.189,2890,10108
5937,554000.0,2,1.0,820,3700,1.0,0.0,0.0,5,7,820,0.0,1968,0.0,98040,47.588,-122.251,1750,9000
5938,387000.0,3,2.25,1445,1606,2.0,0.0,0.0,3,7,1300,145.0,2003,0.0,98027,47.5348,-122.072,1410,1286
5939,268643.0,4,2.25,1810,9240,2.0,0.0,0.0,3,7,1810,0.0,1961,0.0,98055,47.4362,-122.18700000000001,1660,9240
5940,514000.0,3,1.75,1620,5000,1.0,0.0,0.0,3,7,920,700.0,1954,0.0,98117,47.681000000000004,-122.37200000000001,1610,5000
5941,420000.0,2,1.75,1060,4182,2.0,0.0,0.0,3,7,1060,0.0,1977,0.0,98115,47.6787,-122.30799999999999,1760,4590
5942,199000.0,3,1.75,1050,9871,1.0,0.0,0.0,5,7,1050,0.0,1968,0.0,98042,47.3816,-122.087,1300,10794
5943,225000.0,3,1.0,1010,15701,1.0,0.0,0.0,4,7,1010,0.0,1949,0.0,98188,47.4518,-122.292,1260,9800
5944,320000.0,4,2.5,2050,8424,2.0,0.0,0.0,4,8,2050,0.0,1993,0.0,98022,47.19600000000001,-122.01100000000001,1970,8448
5945,204995.0,2,1.0,970,8185,1.0,0.0,0.0,5,6,970,0.0,1904,0.0,98031,47.4025,-122.20100000000001,1500,12541
5946,376000.0,3,2.0,1540,1827,2.0,0.0,0.0,3,8,1540,0.0,2005,0.0,98029,47.5479,-121.999,1560,2058
5947,705000.0,4,2.75,3000,6222,2.0,0.0,0.0,3,9,3000,0.0,2004,0.0,98029,47.5582,-122.025,3340,7222
5948,725995.0,4,2.5,3190,7869,2.0,0.0,2.0,3,9,3190,0.0,2001,0.0,98065,47.5317,-121.866,2630,6739
5949,285000.0,4,2.5,1870,8190,1.0,0.0,0.0,3,7,1100,770.0,1977,0.0,98058,47.4521,-122.161,1590,9150
5950,285000.0,4,2.5,2200,9397,2.0,0.0,0.0,3,8,2200,0.0,1987,0.0,98001,47.3406,-122.26899999999999,2310,9176
5951,731000.0,4,2.5,3070,5936,2.0,0.0,0.0,3,9,3070,0.0,2005,0.0,98075,47.5902,-121.988,3160,5936
5952,1560000.0,4,3.75,3730,17000,2.0,0.0,3.0,4,10,2820,910.0,1986,0.0,98040,47.5355,-122.242,3880,15550
5953,510000.0,4,2.5,2440,10423,1.0,0.0,0.0,3,7,2440,0.0,1955,0.0,98034,47.725,-122.17200000000001,1990,7758
5954,620000.0,2,1.0,990,4332,1.0,0.0,0.0,3,7,990,0.0,1909,0.0,98103,47.6528,-122.331,1920,3420
