,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
933,891000.0,4.0,2.0,2330.0,5000.0,1.5,0.0,0.0,5.0,7.0,1720.0,610.0,1925.0,0.0,98117.0,47.6804,-122.35799999999999,2090.0,5000.0
934,1200000.0,3.0,2.0,3660.0,22410.0,1.0,0.0,3.0,4.0,9.0,1830.0,1830.0,1947.0,0.0,98117.0,47.6972,-122.4,2680.0,8250.0
935,378000.0,4.0,2.5,2790.0,4650.0,2.0,0.0,0.0,3.0,8.0,2790.0,0.0,2004.0,0.0,98038.0,47.3556,-122.02600000000001,2820.0,4650.0
936,299995.0,2.0,1.0,1060.0,7200.0,1.0,0.0,0.0,4.0,6.0,1060.0,0.0,1951.0,0.0,98155.0,47.7463,-122.315,1850.0,8291.0
937,253000.0,3.0,2.5,2020.0,6564.0,1.0,0.0,0.0,3.0,7.0,1310.0,710.0,1994.0,0.0,98042.0,47.3545,-122.15799999999999,1710.0,5151.0
938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,565000.0,4.0,3.0,2020.0,4300.0,1.5,0.0,0.0,3.0,6.0,2020.0,0.0,1900.0,0.0,98107.0,47.6653,-122.37200000000001,1290.0,3440.0
940,315000.0,2.0,1.0,970.0,5665.0,1.0,0.0,0.0,4.0,6.0,970.0,0.0,1908.0,0.0,98118.0,47.5513,-122.273,1490.0,4429.0
941,570000.0,4.0,3.0,1490.0,6766.0,1.5,,1.0,5.0,7.0,1490.0,0.0,1915.0,0.0,98136.0,47.5446,-122.382,1990.0,6526.0
942,971000.0,5.0,3.5,4390.0,10140.0,2.0,0.0,0.0,3.0,9.0,3350.0,1040.0,2005.0,0.0,98125.0,47.7174,-122.28200000000001,2010.0,8400.0
943,915000.0,5.0,2.5,2750.0,5589.0,1.5,0.0,0.0,5.0,9.0,1840.0,910.0,1910.0,0.0,98112.0,47.6364,-122.3,1460.0,4250.0
944,419000.0,4.0,1.5,2150.0,23568.0,1.0,,0.0,4.0,7.0,2150.0,0.0,1950.0,0.0,98166.0,47.4522,-122.355,2150.0,10125.0
945,260000.0,4.0,1.75,1810.0,7480.0,1.0,0.0,0.0,3.0,7.0,1230.0,580.0,1977.0,0.0,98023.0,47.3275,-122.361,1870.0,9594.0
946,1320000.0,3.0,3.0,2230.0,12968.0,2.0,0.0,0.0,3.0,9.0,2230.0,0.0,1990.0,0.0,98004.0,47.6271,-122.197,2260.0,10160.0
947,369950.0,3.0,1.0,2430.0,10720.0,1.0,,0.0,3.0,7.0,2430.0,0.0,1977.0,0.0,98045.0,47.4895,-121.787,1660.0,11560.0
948,1030000.0,3.0,2.5,3680.0,13384.0,2.0,0.0,0.0,3.0,10.0,3680.0,0.0,1994.0,0.0,98006.0,47.5484,-122.119,3600.0,11306.0
949,435000.0,5.0,1.0,1410.0,6750.0,1.5,0.0,0.0,3.0,6.0,1410.0,0.0,1929.0,0.0,98118.0,47.5453,-122.27799999999999,1360.0,6750.0
950,601000.0,3.0,1.75,1330.0,6743.0,1.0,0.0,0.0,3.0,8.0,1330.0,0.0,1958.0,3.0,98125.0,47.7012,-122.286,2600.0,7350.0
951,460500.0,3.0,1.0,1490.0,10650.0,1.0,0.0,0.0,3.0,7.0,1150.0,340.0,1963.0,0.0,98033.0,47.663000000000004,-122.178,1730.0,9800.0
952,720000.0,3.0,2.5,2020.0,1159.0,3.0,0.0,3.0,3.0,8.0,2020.0,0.0,2000.0,0.0,98103.0,47.6617,-122.35600000000001,1920.0,3600.0
953,851000.0,4.0,2.5,3130.0,13202.0,2.0,0.0,0.0,3.0,10.0,3130.0,0.0,1996.0,0.0,98075.0,47.5878,-121.976,2840.0,10470.0
954,550000.0,4.0,3.0,2670.0,5000.0,2.0,0.0,2.0,3.0,7.0,2670.0,0.0,1916.0,0.0,98126.0,47.5784,-122.37700000000001,2300.0,5000.0
955,700000.0,4.0,1.0,1980.0,4560.0,1.5,0.0,0.0,3.0,7.0,1980.0,0.0,1920.0,0.0,98103.0,47.6606,-122.331,1810.0,3245.0
956,323000.0,3.0,1.75,2100.0,14850.0,1.0,,0.0,4.0,7.0,2100.0,0.0,1963.0,0.0,98042.0,47.3622,-122.059,1930.0,17238.0
957,345500.0,3.0,1.0,1350.0,8581.0,1.0,0.0,0.0,5.0,6.0,1350.0,0.0,1944.0,0.0,98177.0,47.7612,-122.36200000000001,2080.0,8451.0
958,378000.0,4.0,1.5,2140.0,7920.0,1.0,0.0,0.0,3.0,7.0,1190.0,950.0,1959.0,0.0,98118.0,47.5491,-122.272,2140.0,7238.0
959,650000.0,4.0,2.0,2208.0,5000.0,3.0,0.0,0.0,5.0,8.0,2208.0,0.0,1917.0,0.0,98116.0,47.5711,-122.383,1760.0,5000.0
960,385000.0,3.0,2.0,1010.0,7380.0,1.0,0.0,0.0,3.0,7.0,1010.0,0.0,1982.0,0.0,98074.0,47.6273,-122.06200000000001,1650.0,9030.0
961,425000.0,2.0,1.0,970.0,2970.0,1.0,0.0,0.0,3.0,7.0,970.0,0.0,1910.0,0.0,98102.0,47.6233,-122.319,1670.0,3000.0
962,210000.0,4.0,2.0,1520.0,6174.0,1.5,0.0,0.0,5.0,6.0,1520.0,0.0,1920.0,0.0,98022.0,47.2105,-121.98899999999999,1390.0,5407.0
963,630000.0,4.0,2.5,2740.0,43101.0,2.0,0.0,0.0,3.0,9.0,2740.0,0.0,1993.0,0.0,98077.0,47.7649,-122.04899999999999,2740.0,33447.0
964,335000.0,3.0,1.75,1570.0,7500.0,1.0,,1.0,3.0,7.0,1300.0,270.0,1953.0,0.0,98146.0,47.4999,-122.368,1590.0,7660.0
965,196500.0,3.0,1.0,1320.0,9000.0,1.0,0.0,0.0,3.0,7.0,1320.0,0.0,1966.0,0.0,98001.0,47.3461,-122.272,1320.0,9800.0
966,582800.0,4.0,2.75,2550.0,7636.0,1.0,0.0,0.0,3.0,8.0,1440.0,1110.0,1986.0,0.0,98074.0,47.6471,-122.06,2290.0,8223.0
967,440000.0,3.0,1.75,1560.0,7207.0,1.0,0.0,0.0,3.0,7.0,1250.0,310.0,1983.0,0.0,98034.0,47.7283,-122.22200000000001,1540.0,7485.0
968,752500.0,4.0,2.25,2360.0,8616.0,2.0,0.0,0.0,4.0,8.0,2360.0,0.0,1974.0,0.0,98033.0,47.6495,-122.198,2360.0,9337.0
969,532500.0,3.0,1.75,1330.0,5000.0,2.0,0.0,0.0,4.0,7.0,1210.0,120.0,1909.0,0.0,98116.0,47.5724,-122.384,1500.0,4000.0
970,265000.0,3.0,1.0,1070.0,9000.0,1.0,,0.0,4.0,7.0,1070.0,0.0,1950.0,0.0,98198.0,47.4061,-122.33,1840.0,12000.0
971,397500.0,3.0,1.25,1510.0,13737.0,1.0,0.0,3.0,4.0,6.0,810.0,700.0,1961.0,0.0,98125.0,47.7289,-122.28299999999999,2560.0,10202.0
972,524250.0,3.0,2.5,1710.0,3469.0,2.0,0.0,0.0,3.0,8.0,1710.0,0.0,1999.0,0.0,98029.0,47.54600000000001,-122.01100000000001,2120.0,3560.0
973,765000.0,4.0,2.75,2790.0,10819.0,2.0,0.0,0.0,3.0,10.0,2790.0,0.0,1996.0,0.0,98027.0,47.5515,-122.08,3080.0,12603.0
974,648000.0,4.0,2.5,2620.0,5450.0,2.0,0.0,0.0,3.0,9.0,2620.0,0.0,2001.0,0.0,98074.0,47.6301,-122.01899999999999,2590.0,5371.0
975,469500.0,5.0,2.5,2970.0,24759.0,1.0,0.0,0.0,4.0,8.0,1670.0,1300.0,1969.0,0.0,98031.0,47.3908,-122.17299999999999,2100.0,21803.0
976,237500.0,3.0,1.75,1050.0,7854.0,1.0,0.0,0.0,4.0,7.0,1050.0,0.0,1975.0,0.0,98023.0,47.3011,-122.369,1360.0,7668.0
977,216000.0,3.0,1.0,1280.0,8712.0,1.0,0.0,0.0,4.0,7.0,1280.0,0.0,1956.0,0.0,98003.0,47.3298,-122.29700000000001,1420.0,8800.0
978,427200.0,3.0,1.0,1030.0,8400.0,1.0,0.0,0.0,4.0,7.0,1030.0,0.0,1963.0,0.0,98056.0,47.5364,-122.17299999999999,1270.0,8400.0
979,280000.0,3.0,2.25,1900.0,7800.0,1.0,0.0,0.0,4.0,8.0,1390.0,510.0,1977.0,0.0,98055.0,47.4545,-122.208,1730.0,7800.0
980,718000.0,5.0,3.0,3070.0,9804.0,1.0,,0.0,4.0,9.0,1740.0,1330.0,1968.0,0.0,98006.0,47.5702,-122.12799999999999,2550.0,9689.0
981,420000.0,2.0,2.75,1760.0,4139.0,2.0,0.0,0.0,3.0,8.0,1760.0,0.0,2010.0,0.0,98065.0,47.5175,-121.87799999999999,1870.0,3076.0
982,379000.0,2.0,1.0,930.0,5400.0,1.0,0.0,0.0,3.0,7.0,930.0,0.0,1952.0,0.0,98117.0,47.6971,-122.37200000000001,1050.0,5400.0
983,326100.0,2.0,1.0,880.0,7683.0,1.0,0.0,0.0,3.0,6.0,880.0,0.0,1942.0,0.0,98177.0,47.7145,-122.361,1370.0,7695.0
984,535000.0,3.0,2.5,1360.0,1016.0,3.0,0.0,0.0,3.0,7.0,1310.0,50.0,2003.0,0.0,98115.0,47.6774,-122.324,1365.0,1156.0
985,283000.0,4.0,2.75,2130.0,8560.0,1.0,0.0,0.0,3.0,7.0,1560.0,570.0,1992.0,0.0,98022.0,47.1949,-122.01,2130.0,8560.0
986,260000.0,3.0,1.0,1480.0,7469.0,1.5,0.0,0.0,3.0,6.0,1120.0,360.0,1940.0,0.0,98168.0,47.5048,-122.301,1460.0,7379.0
987,399000.0,4.0,1.0,1500.0,6388.0,1.5,,0.0,4.0,7.0,1500.0,0.0,1951.0,0.0,98126.0,47.5303,-122.37799999999999,980.0,5366.0
988,484950.0,3.0,2.25,1670.0,5004.0,2.0,0.0,0.0,3.0,8.0,1670.0,0.0,1987.0,0.0,98029.0,47.5688,-122.01700000000001,1850.0,5276.0
989,640000.0,4.0,1.75,2060.0,9828.0,1.0,0.0,0.0,4.0,8.0,2060.0,0.0,1960.0,0.0,98005.0,47.5867,-122.17399999999999,2260.0,9996.0
990,585000.0,4.0,2.5,2160.0,8158.0,1.0,0.0,0.0,4.0,8.0,1660.0,500.0,1952.0,0.0,98115.0,47.6948,-122.32799999999999,1520.0,7208.0
991,645000.0,4.0,2.0,2780.0,11583.0,1.0,0.0,3.0,3.0,8.0,1190.0,1590.0,1955.0,0.0,98125.0,47.7293,-122.28399999999999,2580.0,10241.0
992,253000.0,3.0,2.0,1490.0,7651.0,1.0,0.0,0.0,3.0,7.0,1490.0,0.0,1988.0,0.0,98003.0,47.3211,-122.325,1590.0,7795.0
993,178500.0,2.0,1.0,740.0,6460.0,1.0,0.0,0.0,3.0,6.0,740.0,0.0,1953.0,0.0,98146.0,47.5077,-122.344,1170.0,6975.0
994,291000.0,4.0,2.5,1860.0,6325.0,2.0,0.0,0.0,4.0,7.0,1860.0,0.0,1991.0,0.0,98038.0,47.3492,-122.03,1860.0,6449.0
995,199950.0,2.0,2.75,1590.0,20917.0,1.5,0.0,0.0,3.0,5.0,1590.0,0.0,1920.0,0.0,98001.0,47.2786,-122.25,1310.0,6000.0
996,553500.0,2.0,1.0,850.0,2340.0,1.0,0.0,0.0,3.0,7.0,850.0,0.0,1922.0,0.0,98105.0,47.6707,-122.32799999999999,1300.0,3000.0
997,189950.0,2.0,1.0,1030.0,4188.0,1.0,0.0,0.0,3.0,8.0,1030.0,0.0,1981.0,0.0,98038.0,47.3738,-122.057,1450.0,3376.0
998,289000.0,3.0,2.0,1850.0,9550.0,1.0,0.0,0.0,3.0,8.0,1850.0,0.0,1988.0,0.0,98001.0,47.3225,-122.273,2250.0,9550.0
999,700000.0,4.0,2.0,1830.0,4590.0,2.0,0.0,0.0,3.0,8.0,1830.0,0.0,1908.0,0.0,98105.0,47.6593,-122.32700000000001,1650.0,4590.0
1000,270000.0,3.0,2.0,1560.0,8853.0,1.0,0.0,0.0,3.0,7.0,1560.0,0.0,1967.0,0.0,98058.0,47.4312,-122.171,1610.0,8750.0
1001,258000.0,4.0,1.75,1730.0,8320.0,1.0,0.0,0.0,3.0,7.0,1230.0,500.0,1977.0,0.0,98023.0,47.327,-122.361,1840.0,9800.0
1002,530000.0,3.0,2.5,1930.0,7214.0,2.0,0.0,0.0,3.0,8.0,1930.0,0.0,2005.0,0.0,98125.0,47.7191,-122.309,1930.0,7266.0
1003,245000.0,3.0,2.25,1422.0,3677.0,2.0,0.0,0.0,3.0,7.0,1422.0,0.0,2012.0,0.0,98092.0,47.3204,-122.178,1677.0,3677.0
1004,563000.0,3.0,2.0,1380.0,5000.0,1.5,0.0,0.0,4.0,7.0,1380.0,0.0,1917.0,0.0,98117.0,47.6807,-122.369,1350.0,5000.0
1005,515000.0,3.0,2.5,2430.0,4203.0,2.0,0.0,0.0,3.0,8.0,2430.0,0.0,2001.0,0.0,98065.0,47.5346,-121.875,2500.0,4798.0
1006,325000.0,4.0,2.5,2610.0,7091.0,2.0,0.0,0.0,3.0,9.0,2610.0,0.0,1987.0,0.0,98023.0,47.3017,-122.34899999999999,2610.0,7773.0
1007,540000.0,3.0,2.25,2000.0,217800.0,2.0,0.0,0.0,3.0,8.0,2000.0,0.0,1996.0,0.0,98024.0,47.5599,-121.911,2220.0,217800.0
1008,280300.0,2.0,1.0,920.0,5000.0,1.0,0.0,0.0,4.0,6.0,490.0,430.0,1949.0,0.0,98103.0,47.7008,-122.338,1500.0,5000.0
1009,460000.0,4.0,1.75,1750.0,5500.0,1.5,0.0,0.0,5.0,7.0,1050.0,700.0,1926.0,0.0,98117.0,47.6802,-122.38799999999999,1640.0,5500.0
1010,475000.0,3.0,1.75,2020.0,8970.0,1.0,,0.0,4.0,7.0,1180.0,840.0,1981.0,0.0,98072.0,47.7571,-122.145,2140.0,8008.0
1011,900000.0,4.0,2.25,2460.0,44431.0,1.0,0.0,0.0,4.0,9.0,2460.0,0.0,1957.0,0.0,98007.0,47.6042,-122.147,2830.0,44431.0
1012,538200.0,4.0,3.0,1780.0,7260.0,1.0,,0.0,4.0,8.0,1780.0,0.0,1964.0,0.0,98008.0,47.626999999999995,-122.11399999999999,1810.0,7920.0
1013,429000.0,2.0,1.0,1080.0,3600.0,1.0,0.0,0.0,3.0,7.0,1080.0,0.0,1922.0,0.0,98122.0,47.6078,-122.291,2230.0,4500.0
1014,164808.0,3.0,1.0,1250.0,5411.0,1.0,0.0,0.0,3.0,7.0,1250.0,0.0,1980.0,0.0,98178.0,47.5064,-122.265,1490.0,6320.0
1015,520000.0,4.0,2.25,1870.0,7700.0,2.0,0.0,0.0,3.0,7.0,1870.0,0.0,1977.0,0.0,98052.0,47.6937,-122.12700000000001,1970.0,7700.0
1016,475000.0,3.0,1.75,1700.0,8432.0,1.0,0.0,0.0,3.0,8.0,1230.0,470.0,1977.0,0.0,98125.0,47.7221,-122.31700000000001,1800.0,7842.0
1017,283000.0,4.0,1.5,1480.0,47045.0,1.0,0.0,0.0,5.0,6.0,1480.0,0.0,1942.0,0.0,98168.0,47.4809,-122.3,1530.0,11000.0
1018,321500.0,4.0,2.5,1930.0,6228.0,2.0,,0.0,3.0,8.0,1930.0,0.0,2000.0,0.0,98030.0,47.3572,-122.191,1930.0,6168.0
1019,840000.0,4.0,2.75,3130.0,21810.0,2.0,0.0,0.0,4.0,10.0,3130.0,0.0,1993.0,0.0,98077.0,47.7083,-122.073,3330.0,21810.0
1020,287000.0,3.0,2.25,1370.0,6000.0,2.0,0.0,0.0,4.0,7.0,1370.0,0.0,1992.0,0.0,98038.0,47.3484,-122.03299999999999,1370.0,6200.0
1021,375000.0,3.0,1.75,960.0,8106.0,1.0,0.0,0.0,3.0,7.0,960.0,0.0,1962.0,0.0,98052.0,47.6737,-122.156,1650.0,8035.0
1022,349500.0,3.0,1.75,1260.0,7128.0,1.0,0.0,0.0,4.0,7.0,1260.0,0.0,1969.0,0.0,98034.0,47.7263,-122.205,1330.0,7326.0
1023,446450.0,3.0,1.5,1480.0,7749.0,1.0,0.0,0.0,5.0,7.0,1480.0,0.0,1960.0,0.0,98126.0,47.5144,-122.37899999999999,1140.0,5320.0
1024,315000.0,4.0,2.5,1930.0,9643.0,2.0,0.0,0.0,4.0,7.0,1930.0,0.0,1992.0,0.0,98031.0,47.4065,-122.18,1930.0,7525.0
1025,271310.0,2.0,1.0,870.0,5340.0,1.5,0.0,0.0,2.0,6.0,870.0,0.0,1906.0,0.0,98144.0,47.5849,-122.302,1190.0,4440.0
1026,315000.0,4.0,1.0,1300.0,8400.0,1.5,,0.0,4.0,7.0,1300.0,0.0,1953.0,0.0,98133.0,47.7612,-122.33200000000001,1330.0,8400.0
1027,245000.0,3.0,1.75,1490.0,6930.0,1.0,0.0,0.0,4.0,7.0,1490.0,0.0,1990.0,0.0,98030.0,47.3682,-122.179,1880.0,6861.0
1028,543115.0,2.0,1.0,1380.0,5484.0,1.0,0.0,0.0,3.0,8.0,1030.0,350.0,1947.0,0.0,98199.0,47.6382,-122.399,1380.0,5347.0
1029,900000.0,4.0,2.0,1190.0,8190.0,1.5,0.0,0.0,3.0,7.0,1190.0,0.0,1945.0,0.0,98117.0,47.6908,-122.397,1190.0,1567.0
1030,2450000.0,4.0,4.25,4250.0,6552.0,2.0,0.0,3.0,4.0,10.0,2870.0,1380.0,2008.0,0.0,98144.0,47.5747,-122.28299999999999,3640.0,8841.0
1031,554000.0,2.0,2.0,1920.0,6045.0,1.0,0.0,0.0,3.0,8.0,1920.0,0.0,2003.0,0.0,98053.0,47.7107,-122.031,1670.0,5200.0
1032,249900.0,3.0,1.75,2080.0,12522.0,1.0,0.0,0.0,5.0,6.0,2080.0,0.0,1950.0,0.0,98001.0,47.266999999999996,-122.25,1690.0,11200.0
1033,768000.0,3.0,2.5,3220.0,54160.0,2.0,0.0,2.0,4.0,9.0,2690.0,530.0,1981.0,0.0,98006.0,47.5468,-122.109,3460.0,44374.0
1034,980000.0,4.0,3.0,3680.0,5854.0,1.0,0.0,3.0,3.0,10.0,2060.0,1620.0,1967.0,0.0,98199.0,47.6327,-122.395,3140.0,5000.0
1035,395000.0,5.0,2.5,2070.0,9600.0,1.0,0.0,0.0,3.0,7.0,1270.0,800.0,1962.0,0.0,98146.0,47.4997,-122.36399999999999,1950.0,7800.0
1036,415000.0,3.0,1.75,1480.0,2200.0,2.0,0.0,0.0,3.0,7.0,1480.0,0.0,1995.0,0.0,98103.0,47.6969,-122.35,1360.0,2190.0
1037,380000.0,4.0,2.5,2000.0,6921.0,2.0,0.0,0.0,3.0,8.0,2000.0,0.0,2003.0,0.0,98038.0,47.3559,-122.014,2430.0,6339.0
1038,566000.0,3.0,2.5,1560.0,5259.0,2.0,0.0,0.0,3.0,8.0,1560.0,0.0,1999.0,0.0,98075.0,47.5985,-122.016,2170.0,5461.0
1039,218500.0,2.0,1.0,1600.0,8961.0,1.0,0.0,0.0,4.0,7.0,1390.0,210.0,1949.0,0.0,98002.0,47.3098,-122.21,1502.0,6798.0
1040,550000.0,4.0,2.5,1940.0,10500.0,1.0,,0.0,4.0,7.0,1140.0,800.0,1976.0,0.0,98052.0,47.683,-122.11399999999999,2200.0,10500.0
1041,512031.0,3.0,1.75,1540.0,3000.0,1.0,0.0,2.0,3.0,7.0,770.0,770.0,1920.0,0.0,98117.0,47.6769,-122.36,1420.0,4200.0
1042,197500.0,2.0,1.0,820.0,8860.0,1.0,0.0,0.0,3.0,6.0,820.0,0.0,1950.0,0.0,98055.0,47.452,-122.19,1660.0,15375.0
1043,470000.0,3.0,2.25,1780.0,8784.0,1.0,0.0,0.0,3.0,7.0,1230.0,550.0,1977.0,0.0,98033.0,47.701,-122.17200000000001,1780.0,7704.0
1044,590000.0,3.0,1.75,1560.0,242629.0,1.0,0.0,0.0,3.0,7.0,1560.0,0.0,1981.0,0.0,98053.0,47.6493,-121.956,2320.0,220654.0
1045,465000.0,4.0,2.25,2210.0,8862.0,1.0,0.0,0.0,4.0,8.0,1270.0,940.0,1977.0,0.0,98011.0,47.7725,-122.198,2030.0,8862.0
1046,499000.0,2.0,1.75,2040.0,114562.0,1.0,0.0,0.0,4.0,7.0,2040.0,0.0,1968.0,0.0,98027.0,47.4985,-122.09200000000001,1850.0,94960.0
1047,515000.0,3.0,2.25,1920.0,11500.0,1.0,0.0,0.0,3.0,8.0,1920.0,0.0,1972.0,3.0,98006.0,47.5498,-122.18799999999999,2260.0,8866.0
1048,716500.0,3.0,1.75,1930.0,5000.0,1.0,0.0,0.0,3.0,9.0,1230.0,700.0,1936.0,0.0,98105.0,47.6582,-122.27799999999999,2300.0,6000.0
1049,410000.0,3.0,2.0,1700.0,4250.0,1.0,0.0,0.0,3.0,6.0,890.0,810.0,1944.0,0.0,98199.0,47.6542,-122.385,1440.0,4250.0
1050,850000.0,4.0,3.25,3450.0,6500.0,2.0,0.0,0.0,3.0,8.0,2450.0,1000.0,1994.0,0.0,98136.0,47.5437,-122.38799999999999,1750.0,6500.0
1051,1050000.0,4.0,3.25,3440.0,35021.0,2.0,0.0,0.0,3.0,10.0,3440.0,0.0,1983.0,0.0,98033.0,47.6476,-122.184,3440.0,35021.0
1052,648000.0,4.0,2.5,2380.0,13435.0,2.0,,0.0,3.0,10.0,2380.0,0.0,1992.0,0.0,98075.0,47.5833,-122.02799999999999,2730.0,9677.0
1053,620000.0,4.0,2.25,2400.0,5350.0,1.5,0.0,0.0,4.0,7.0,1460.0,940.0,1929.0,0.0,98117.0,47.6763,-122.37,1250.0,4880.0
1054,935000.0,4.0,4.5,5670.0,84267.0,2.0,0.0,2.0,3.0,11.0,5670.0,0.0,2008.0,0.0,98010.0,47.323,-122.044,4100.0,83729.0
1055,379000.0,3.0,1.0,1140.0,10320.0,1.0,0.0,0.0,4.0,7.0,1140.0,0.0,1963.0,0.0,98034.0,47.7168,-122.196,1140.0,10412.0
1056,699000.0,3.0,1.75,1670.0,5375.0,1.0,,0.0,3.0,7.0,1270.0,400.0,1952.0,0.0,98199.0,47.6416,-122.397,1460.0,6125.0
1057,528000.0,4.0,2.25,1910.0,8005.0,1.0,0.0,0.0,3.0,8.0,1280.0,630.0,1960.0,0.0,98125.0,47.7259,-122.29799999999999,1860.0,8010.0
1058,425000.0,3.0,1.75,1560.0,9452.0,1.0,0.0,0.0,4.0,8.0,1560.0,0.0,1974.0,0.0,98056.0,47.5197,-122.18,2200.0,9985.0
1059,249500.0,2.0,1.75,1500.0,8645.0,1.0,0.0,0.0,4.0,7.0,1500.0,0.0,1963.0,0.0,98042.0,47.3643,-122.115,1220.0,8645.0
1060,1040000.0,5.0,3.25,4475.0,6642.0,2.0,0.0,0.0,3.0,9.0,4475.0,0.0,2014.0,0.0,98053.0,47.6849,-122.01799999999999,3720.0,6633.0
1061,790000.0,4.0,2.75,2840.0,11900.0,1.0,0.0,3.0,4.0,9.0,1640.0,1200.0,1961.0,0.0,98136.0,47.5271,-122.38600000000001,2790.0,10070.0
1062,399950.0,3.0,1.0,1020.0,18050.0,1.0,0.0,0.0,3.0,7.0,1020.0,0.0,1969.0,0.0,98027.0,47.5254,-122.04299999999999,1750.0,11640.0
1063,275000.0,3.0,1.5,1410.0,9000.0,1.0,0.0,0.0,3.0,7.0,1410.0,0.0,1953.0,0.0,98133.0,47.7635,-122.35,1910.0,7214.0
1064,550000.0,3.0,1.0,1520.0,2500.0,1.5,0.0,0.0,3.0,8.0,1520.0,0.0,1912.0,0.0,98109.0,47.6347,-122.352,1880.0,3600.0
1065,140000.0,1.0,1.0,730.0,6890.0,1.0,0.0,0.0,4.0,4.0,730.0,0.0,1926.0,0.0,98055.0,47.467,-122.215,1790.0,7969.0
1066,250000.0,3.0,1.0,1190.0,6250.0,1.0,0.0,0.0,3.0,7.0,990.0,200.0,1954.0,0.0,98108.0,47.5658,-122.292,1760.0,6434.0
1067,318000.0,3.0,2.25,1410.0,8909.0,2.0,0.0,2.0,3.0,7.0,1410.0,0.0,1988.0,0.0,98198.0,47.3983,-122.31,2050.0,8909.0
1068,505000.0,2.0,1.0,1240.0,57000.0,1.0,0.0,0.0,3.0,7.0,1240.0,0.0,1962.0,0.0,98075.0,47.597,-122.059,3050.0,25545.0
1069,470500.0,5.0,2.5,2500.0,9248.0,1.0,0.0,0.0,3.0,8.0,1300.0,1200.0,1966.0,0.0,98006.0,47.5415,-122.18,2090.0,8568.0
1070,360000.0,3.0,1.0,1050.0,9206.0,1.5,0.0,0.0,3.0,7.0,1050.0,0.0,1954.0,0.0,98125.0,47.7071,-122.301,1380.0,6384.0
1071,1240000.0,4.0,2.75,2680.0,8500.0,1.0,0.0,4.0,4.0,9.0,1480.0,1200.0,1962.0,0.0,98006.0,47.5634,-122.156,2940.0,8650.0
1072,986000.0,3.0,2.5,2380.0,16080.0,1.0,0.0,2.0,4.0,9.0,1340.0,1040.0,1964.0,0.0,98136.0,47.5262,-122.38600000000001,2560.0,10070.0
1073,515000.0,2.0,1.0,1060.0,4228.0,1.0,0.0,0.0,3.0,7.0,860.0,0.0,1906.0,0.0,98112.0,47.6231,-122.29299999999999,1060.0,4187.0
1074,320000.0,3.0,1.75,2300.0,41900.0,1.0,0.0,0.0,4.0,8.0,1310.0,990.0,1939.0,0.0,98168.0,47.477,-122.292,1160.0,8547.0
1075,310000.0,4.0,3.0,2010.0,7426.0,1.0,0.0,0.0,5.0,7.0,1090.0,920.0,1951.0,0.0,98178.0,47.5042,-122.265,1470.0,7426.0
1076,356700.0,2.0,1.0,1090.0,5000.0,1.0,0.0,0.0,4.0,7.0,730.0,360.0,1942.0,0.0,98126.0,47.5258,-122.37799999999999,990.0,5250.0
1077,775000.0,4.0,1.75,2320.0,5595.0,1.0,0.0,0.0,3.0,7.0,1510.0,810.0,1956.0,0.0,98199.0,47.6397,-122.38799999999999,1840.0,5596.0
1078,325000.0,3.0,1.0,1040.0,7541.0,1.0,0.0,0.0,3.0,6.0,1040.0,0.0,1951.0,0.0,98133.0,47.7565,-122.339,1140.0,6100.0
1079,208000.0,4.0,2.75,1810.0,8677.0,1.5,0.0,0.0,3.0,7.0,1810.0,0.0,1962.0,0.0,98198.0,47.3668,-122.31,1740.0,8677.0
1080,825000.0,2.0,1.0,1150.0,12775.0,1.0,1.0,4.0,4.0,6.0,1150.0,0.0,1908.0,0.0,98178.0,47.501999999999995,-122.22200000000001,2440.0,11852.0
1081,515000.0,3.0,2.5,2360.0,11254.0,1.0,0.0,2.0,3.0,9.0,2360.0,0.0,1990.0,0.0,98003.0,47.3356,-122.333,2390.0,11254.0
1082,490000.0,3.0,1.5,1970.0,3400.0,1.5,0.0,0.0,4.0,8.0,1420.0,550.0,1929.0,0.0,98122.0,47.6163,-122.292,1940.0,4000.0
1083,675000.0,4.0,3.0,2690.0,28300.0,1.0,0.0,0.0,3.0,8.0,2690.0,0.0,1954.0,3.0,98166.0,47.4458,-122.34299999999999,2820.0,27100.0
1084,360000.0,4.0,2.5,2080.0,4080.0,1.0,0.0,0.0,5.0,7.0,1040.0,1040.0,1962.0,0.0,98144.0,47.571999999999996,-122.29,1340.0,4080.0
1085,550000.0,4.0,2.5,2080.0,4080.0,1.0,0.0,0.0,5.0,7.0,1040.0,1040.0,1962.0,0.0,98144.0,47.571999999999996,-122.29,1340.0,4080.0
1086,225000.0,3.0,1.5,1370.0,9000.0,1.0,0.0,0.0,3.0,7.0,1370.0,0.0,1962.0,0.0,98168.0,47.4973,-122.32799999999999,1400.0,9075.0
1087,500000.0,3.0,2.75,3410.0,9360.0,1.5,0.0,0.0,4.0,8.0,3410.0,0.0,1967.0,0.0,98058.0,47.4497,-122.147,2260.0,10128.0
